"experiment","phase","query_id","final_category"
"bcp_a2_50pct","P1","1046","confident_wrong"
"bcp_a2_50pct","P1","1065","correct"
"bcp_a2_50pct","P1","1066","confident_wrong"
"bcp_a2_50pct","P1","1068","confident_wrong"
"bcp_a2_50pct","P1","1076","confident_wrong"
"bcp_a2_50pct","P1","1093","confident_wrong"
"bcp_a2_50pct","P1","1094","confident_wrong"
"bcp_a2_50pct","P1","1099","correct"
"bcp_a2_50pct","P1","1108","correct"
"bcp_a2_50pct","P1","1117","correct"
"bcp_a2_50pct","P1","1118","correct"
"bcp_a2_50pct","P1","1126","correct"
"bcp_a2_50pct","P1","1142","honest_abstention"
"bcp_a2_50pct","P1","1158","correct"
"bcp_a2_50pct","P1","1167","honest_abstention"
"bcp_a2_50pct","P1","1174","confident_wrong"
"bcp_a2_50pct","P1","1182","confident_wrong"
"bcp_a2_50pct","P1","119","honest_abstention"
"bcp_a2_50pct","P1","1190","confident_wrong"
"bcp_a2_50pct","P1","12","confident_wrong"
"bcp_a2_50pct","P1","1201","correct"
"bcp_a2_50pct","P1","1203","correct"
"bcp_a2_50pct","P1","1207","correct"
"bcp_a2_50pct","P1","1211","correct"
"bcp_a2_50pct","P1","1213","correct"
"bcp_a2_50pct","P1","1216","correct"
"bcp_a2_50pct","P1","1223","correct"
"bcp_a2_50pct","P1","1228","correct"
"bcp_a2_50pct","P1","1230","correct"
"bcp_a2_50pct","P1","1236","correct"
"bcp_a2_50pct","P1","1237","correct"
"bcp_a2_50pct","P1","124","correct"
"bcp_a2_50pct","P1","1243","correct"
"bcp_a2_50pct","P1","1248","correct"
"bcp_a2_50pct","P1","1262","correct"
"bcp_a2_50pct","P1","1263","correct"
"bcp_a2_50pct","P1","1264","correct"
"bcp_a2_50pct","P1","131","correct"
"bcp_a2_50pct","P1","132","correct"
"bcp_a2_50pct","P1","140","correct"
"bcp_a2_50pct","P1","15","correct"
"bcp_a2_50pct","P1","154","correct"
"bcp_a2_50pct","P1","175","correct"
"bcp_a2_50pct","P1","176","correct"
"bcp_a2_50pct","P1","18","correct"
"bcp_a2_50pct","P1","180","confident_wrong"
"bcp_a2_50pct","P1","194","correct"
"bcp_a2_50pct","P1","205","confident_wrong"
"bcp_a2_50pct","P1","228","correct"
"bcp_a2_50pct","P1","229","correct"
"bcp_a2_50pct","P1","23","correct"
"bcp_a2_50pct","P1","240","correct"
"bcp_a2_50pct","P1","241","correct"
"bcp_a2_50pct","P1","242","correct"
"bcp_a2_50pct","P1","244","correct"
"bcp_a2_50pct","P1","261","confident_wrong"
"bcp_a2_50pct","P1","27","correct"
"bcp_a2_50pct","P1","276","confident_wrong"
"bcp_a2_50pct","P1","278","correct"
"bcp_a2_50pct","P1","279","correct"
"bcp_a2_50pct","P1","283","correct"
"bcp_a2_50pct","P1","286","correct"
"bcp_a2_50pct","P1","293","correct"
"bcp_a2_50pct","P1","297","correct"
"bcp_a2_50pct","P1","30","correct"
"bcp_a2_50pct","P1","301","confident_wrong"
"bcp_a2_50pct","P1","311","correct"
"bcp_a2_50pct","P1","315","confident_wrong"
"bcp_a2_50pct","P1","317","correct"
"bcp_a2_50pct","P1","356","honest_abstention"
"bcp_a2_50pct","P1","370","correct"
"bcp_a2_50pct","P1","372","correct"
"bcp_a2_50pct","P1","377","correct"
"bcp_a2_50pct","P1","380","correct"
"bcp_a2_50pct","P1","389","correct"
"bcp_a2_50pct","P1","390","correct"
"bcp_a2_50pct","P1","392","confident_wrong"
"bcp_a2_50pct","P1","394","correct"
"bcp_a2_50pct","P1","397","correct"
"bcp_a2_50pct","P1","403","confident_wrong"
"bcp_a2_50pct","P1","406","correct"
"bcp_a2_50pct","P1","416","confident_wrong"
"bcp_a2_50pct","P1","427","confident_wrong"
"bcp_a2_50pct","P1","432","correct"
"bcp_a2_50pct","P1","436","correct"
"bcp_a2_50pct","P1","446","correct"
"bcp_a2_50pct","P1","480","correct"
"bcp_a2_50pct","P1","484","confident_wrong"
"bcp_a2_50pct","P1","485","confident_wrong"
"bcp_a2_50pct","P1","49","correct"
"bcp_a2_50pct","P1","493","correct"
"bcp_a2_50pct","P1","495","correct"
"bcp_a2_50pct","P1","496","correct"
"bcp_a2_50pct","P1","498","correct"
"bcp_a2_50pct","P1","500","correct"
"bcp_a2_50pct","P1","501","correct"
"bcp_a2_50pct","P1","513","correct"
"bcp_a2_50pct","P1","524","correct"
"bcp_a2_50pct","P1","527","correct"
"bcp_a2_50pct","P1","529","honest_abstention"
"bcp_a2_50pct","P1","53","correct"
"bcp_a2_50pct","P1","534","correct"
"bcp_a2_50pct","P1","537","correct"
"bcp_a2_50pct","P1","54","correct"
"bcp_a2_50pct","P1","579","correct"
"bcp_a2_50pct","P1","59","honest_abstention"
"bcp_a2_50pct","P1","590","correct"
"bcp_a2_50pct","P1","595","correct"
"bcp_a2_50pct","P1","596","correct"
"bcp_a2_50pct","P1","600","correct"
"bcp_a2_50pct","P1","605","confident_wrong"
"bcp_a2_50pct","P1","607","correct"
"bcp_a2_50pct","P1","619","correct"
"bcp_a2_50pct","P1","62","correct"
"bcp_a2_50pct","P1","620","correct"
"bcp_a2_50pct","P1","625","confident_wrong"
"bcp_a2_50pct","P1","631","correct"
"bcp_a2_50pct","P1","632","honest_abstention"
"bcp_a2_50pct","P1","633","honest_abstention"
"bcp_a2_50pct","P1","635","confident_wrong"
"bcp_a2_50pct","P1","636","correct"
"bcp_a2_50pct","P1","638","confident_wrong"
"bcp_a2_50pct","P1","639","correct"
"bcp_a2_50pct","P1","643","correct"
"bcp_a2_50pct","P1","645","correct"
"bcp_a2_50pct","P1","652","confident_wrong"
"bcp_a2_50pct","P1","653","correct"
"bcp_a2_50pct","P1","661","correct"
"bcp_a2_50pct","P1","664","correct"
"bcp_a2_50pct","P1","666","confident_wrong"
"bcp_a2_50pct","P1","67","correct"
"bcp_a2_50pct","P1","670","correct"
"bcp_a2_50pct","P1","672","confident_wrong"
"bcp_a2_50pct","P1","675","correct"
"bcp_a2_50pct","P1","679","honest_abstention"
"bcp_a2_50pct","P1","681","correct"
"bcp_a2_50pct","P1","686","correct"
"bcp_a2_50pct","P1","688","correct"
"bcp_a2_50pct","P1","695","correct"
"bcp_a2_50pct","P1","70","correct"
"bcp_a2_50pct","P1","709","correct"
"bcp_a2_50pct","P1","717","correct"
"bcp_a2_50pct","P1","724","correct"
"bcp_a2_50pct","P1","746","correct"
"bcp_a2_50pct","P1","747","confident_wrong"
"bcp_a2_50pct","P1","754","correct"
"bcp_a2_50pct","P1","768","correct"
"bcp_a2_50pct","P1","770","correct"
"bcp_a2_50pct","P1","781","correct"
"bcp_a2_50pct","P1","786","correct"
"bcp_a2_50pct","P1","787","correct"
"bcp_a2_50pct","P1","8","correct"
"bcp_a2_50pct","P1","801","correct"
"bcp_a2_50pct","P1","805","confident_wrong"
"bcp_a2_50pct","P1","811","correct"
"bcp_a2_50pct","P1","816","correct"
"bcp_a2_50pct","P1","82","correct"
"bcp_a2_50pct","P1","821","correct"
"bcp_a2_50pct","P1","823","correct"
"bcp_a2_50pct","P1","826","confident_wrong"
"bcp_a2_50pct","P1","828","correct"
"bcp_a2_50pct","P1","83","correct"
"bcp_a2_50pct","P1","843","confident_wrong"
"bcp_a2_50pct","P1","850","correct"
"bcp_a2_50pct","P1","856","correct"
"bcp_a2_50pct","P1","863","correct"
"bcp_a2_50pct","P1","865","correct"
"bcp_a2_50pct","P1","895","correct"
"bcp_a2_50pct","P1","896","correct"
"bcp_a2_50pct","P1","898","correct"
"bcp_a2_50pct","P1","915","confident_wrong"
"bcp_a2_50pct","P1","921","correct"
"bcp_a2_50pct","P1","922","correct"
"bcp_a2_50pct","P1","923","correct"
"bcp_a2_50pct","P1","925","confident_wrong"
"bcp_a2_50pct","P1","932","correct"
"bcp_a2_50pct","P1","934","correct"
"bcp_a2_50pct","P1","946","correct"
"bcp_a2_50pct","P1","948","correct"
"bcp_a2_50pct","P1","951","correct"
"bcp_a2_50pct","P1","952","confident_wrong"
"bcp_a2_50pct","P1","960","correct"
"bcp_a2_50pct","P1","961","correct"
"bcp_a2_50pct","P1","963","honest_abstention"
"bcp_a2_50pct","P1","979","correct"
"bcp_a2_50pct","P1","981","correct"
"bcp_a2_50pct","P1","996","confident_wrong"
"bcp_a2_50pct","P4-AC","1000","correct"
"bcp_a2_50pct","P4-AC","1012","confident_wrong"
"bcp_a2_50pct","P4-AC","1016","correct"
"bcp_a2_50pct","P4-AC","102","correct"
"bcp_a2_50pct","P4-AC","1020","correct"
"bcp_a2_50pct","P4-AC","1026","correct"
"bcp_a2_50pct","P4-AC","1032","confident_wrong"
"bcp_a2_50pct","P4-AC","1034","confident_wrong"
"bcp_a2_50pct","P4-AC","1037","confident_wrong"
"bcp_a2_50pct","P4-AC","1039","confident_wrong"
"bcp_a2_50pct","P4-AC","1043","correct"
"bcp_a2_50pct","P4-AC","1044","correct"
"bcp_a2_50pct","P4-AC","1045","correct"
"bcp_a2_50pct","P4-AC","1046","confident_wrong"
"bcp_a2_50pct","P4-AC","1065","confident_wrong"
"bcp_a2_50pct","P4-AC","1066","correct"
"bcp_a2_50pct","P4-AC","1068","correct"
"bcp_a2_50pct","P4-AC","1076","correct"
"bcp_a2_50pct","P4-AC","1093","correct"
"bcp_a2_50pct","P4-AC","1094","confident_wrong"
"bcp_a2_50pct","P4-AC","1099","confident_wrong"
"bcp_a2_50pct","P4-AC","1108","confident_wrong"
"bcp_a2_50pct","P4-AC","1117","correct"
"bcp_a2_50pct","P4-AC","1118","correct"
"bcp_a2_50pct","P4-AC","1126","correct"
"bcp_a2_50pct","P4-AC","1142","correct"
"bcp_a2_50pct","P4-AC","1158","correct"
"bcp_a2_50pct","P4-AC","1167","correct"
"bcp_a2_50pct","P4-AC","1174","confident_wrong"
"bcp_a2_50pct","P4-AC","1182","correct"
"bcp_a2_50pct","P4-AC","119","correct"
"bcp_a2_50pct","P4-AC","1190","confident_wrong"
"bcp_a2_50pct","P4-AC","12","confident_wrong"
"bcp_a2_50pct","P4-AC","1201","correct"
"bcp_a2_50pct","P4-AC","1203","confident_wrong"
"bcp_a2_50pct","P4-AC","1207","correct"
"bcp_a2_50pct","P4-AC","1211","correct"
"bcp_a2_50pct","P4-AC","1213","confident_wrong"
"bcp_a2_50pct","P4-AC","1216","correct"
"bcp_a2_50pct","P4-AC","1223","confident_wrong"
"bcp_a2_50pct","P4-AC","1228","correct"
"bcp_a2_50pct","P4-AC","1230","confident_wrong"
"bcp_a2_50pct","P4-AC","1236","confident_wrong"
"bcp_a2_50pct","P4-AC","1237","confident_wrong"
"bcp_a2_50pct","P4-AC","124","confident_wrong"
"bcp_a2_50pct","P4-AC","1243","correct"
"bcp_a2_50pct","P4-AC","1248","correct"
"bcp_a2_50pct","P4-AC","1262","correct"
"bcp_a2_50pct","P4-AC","1263","confident_wrong"
"bcp_a2_50pct","P4-AC","1264","confident_wrong"
"bcp_a2_50pct","P4-AC","131","correct"
"bcp_a2_50pct","P4-AC","132","correct"
"bcp_a2_50pct","P4-AC","140","confident_wrong"
"bcp_a2_50pct","P4-AC","15","correct"
"bcp_a2_50pct","P4-AC","154","correct"
"bcp_a2_50pct","P4-AC","175","correct"
"bcp_a2_50pct","P4-AC","176","correct"
"bcp_a2_50pct","P4-AC","18","correct"
"bcp_a2_50pct","P4-AC","180","correct"
"bcp_a2_50pct","P4-AC","194","confident_wrong"
"bcp_a2_50pct","P4-AC","205","confident_wrong"
"bcp_a2_50pct","P4-AC","228","confident_wrong"
"bcp_a2_50pct","P4-AC","229","confident_wrong"
"bcp_a2_50pct","P4-AC","23","confident_wrong"
"bcp_a2_50pct","P4-AC","240","confident_wrong"
"bcp_a2_50pct","P4-AC","241","correct"
"bcp_a2_50pct","P4-AC","242","correct"
"bcp_a2_50pct","P4-AC","244","confident_wrong"
"bcp_a2_50pct","P4-AC","261","correct"
"bcp_a2_50pct","P4-AC","27","correct"
"bcp_a2_50pct","P4-AC","276","correct"
"bcp_a2_50pct","P4-AC","278","correct"
"bcp_a2_50pct","P4-AC","279","correct"
"bcp_a2_50pct","P4-AC","283","confident_wrong"
"bcp_a2_50pct","P4-AC","286","confident_wrong"
"bcp_a2_50pct","P4-AC","293","confident_wrong"
"bcp_a2_50pct","P4-AC","297","confident_wrong"
"bcp_a2_50pct","P4-AC","30","confident_wrong"
"bcp_a2_50pct","P4-AC","301","correct"
"bcp_a2_50pct","P4-AC","311","confident_wrong"
"bcp_a2_50pct","P4-AC","315","confident_wrong"
"bcp_a2_50pct","P4-AC","317","correct"
"bcp_a2_50pct","P4-AC","356","confident_wrong"
"bcp_a2_50pct","P4-AC","370","correct"
"bcp_a2_50pct","P4-AC","372","confident_wrong"
"bcp_a2_50pct","P4-AC","377","correct"
"bcp_a2_50pct","P4-AC","380","correct"
"bcp_a2_50pct","P4-AC","389","correct"
"bcp_a2_50pct","P4-AC","390","correct"
"bcp_a2_50pct","P4-AC","392","confident_wrong"
"bcp_a2_50pct","P4-AC","394","correct"
"bcp_a2_50pct","P4-AC","397","confident_wrong"
"bcp_a2_50pct","P4-AC","403","correct"
"bcp_a2_50pct","P4-AC","406","correct"
"bcp_a2_50pct","P4-AC","416","honest_abstention"
"bcp_a2_50pct","P4-AC","427","correct"
"bcp_a2_50pct","P4-AC","432","confident_wrong"
"bcp_a2_50pct","P4-AC","436","correct"
"bcp_a2_50pct","P4-AC","446","correct"
"bcp_a2_50pct","P4-AC","480","confident_wrong"
"bcp_a2_50pct","P4-AC","484","correct"
"bcp_a2_50pct","P4-AC","485","honest_abstention"
"bcp_a2_50pct","P4-AC","49","correct"
"bcp_a2_50pct","P4-AC","493","correct"
"bcp_a2_50pct","P4-AC","495","correct"
"bcp_a2_50pct","P4-AC","496","confident_wrong"
"bcp_a2_50pct","P4-AC","498","correct"
"bcp_a2_50pct","P4-AC","500","confident_wrong"
"bcp_a2_50pct","P4-AC","501","confident_wrong"
"bcp_a2_50pct","P4-AC","513","confident_wrong"
"bcp_a2_50pct","P4-AC","524","correct"
"bcp_a2_50pct","P4-AC","527","correct"
"bcp_a2_50pct","P4-AC","529","correct"
"bcp_a2_50pct","P4-AC","53","confident_wrong"
"bcp_a2_50pct","P4-AC","534","correct"
"bcp_a2_50pct","P4-AC","537","correct"
"bcp_a2_50pct","P4-AC","54","correct"
"bcp_a2_50pct","P4-AC","579","correct"
"bcp_a2_50pct","P4-AC","59","correct"
"bcp_a2_50pct","P4-AC","590","correct"
"bcp_a2_50pct","P4-AC","595","confident_wrong"
"bcp_a2_50pct","P4-AC","596","correct"
"bcp_a2_50pct","P4-AC","600","correct"
"bcp_a2_50pct","P4-AC","605","correct"
"bcp_a2_50pct","P4-AC","607","confident_wrong"
"bcp_a2_50pct","P4-AC","619","confident_wrong"
"bcp_a2_50pct","P4-AC","62","correct"
"bcp_a2_50pct","P4-AC","620","correct"
"bcp_a2_50pct","P4-AC","625","confident_wrong"
"bcp_a2_50pct","P4-AC","631","correct"
"bcp_a2_50pct","P4-AC","632","correct"
"bcp_a2_50pct","P4-AC","633","correct"
"bcp_a2_50pct","P4-AC","635","confident_wrong"
"bcp_a2_50pct","P4-AC","636","correct"
"bcp_a2_50pct","P4-AC","638","correct"
"bcp_a2_50pct","P4-AC","639","correct"
"bcp_a2_50pct","P4-AC","643","correct"
"bcp_a2_50pct","P4-AC","645","correct"
"bcp_a2_50pct","P4-AC","652","correct"
"bcp_a2_50pct","P4-AC","653","correct"
"bcp_a2_50pct","P4-AC","661","confident_wrong"
"bcp_a2_50pct","P4-AC","664","correct"
"bcp_a2_50pct","P4-AC","666","confident_wrong"
"bcp_a2_50pct","P4-AC","67","correct"
"bcp_a2_50pct","P4-AC","670","confident_wrong"
"bcp_a2_50pct","P4-AC","672","correct"
"bcp_a2_50pct","P4-AC","675","confident_wrong"
"bcp_a2_50pct","P4-AC","679","confident_wrong"
"bcp_a2_50pct","P4-AC","681","correct"
"bcp_a2_50pct","P4-AC","686","confident_wrong"
"bcp_a2_50pct","P4-AC","688","correct"
"bcp_a2_50pct","P4-AC","695","correct"
"bcp_a2_50pct","P4-AC","70","correct"
"bcp_a2_50pct","P4-AC","709","confident_wrong"
"bcp_a2_50pct","P4-AC","717","confident_wrong"
"bcp_a2_50pct","P4-AC","724","confident_wrong"
"bcp_a2_50pct","P4-AC","746","confident_wrong"
"bcp_a2_50pct","P4-AC","747","confident_wrong"
"bcp_a2_50pct","P4-AC","754","correct"
"bcp_a2_50pct","P4-AC","768","correct"
"bcp_a2_50pct","P4-AC","770","correct"
"bcp_a2_50pct","P4-AC","781","confident_wrong"
"bcp_a2_50pct","P4-AC","786","correct"
"bcp_a2_50pct","P4-AC","787","correct"
"bcp_a2_50pct","P4-AC","8","confident_wrong"
"bcp_a2_50pct","P4-AC","801","confident_wrong"
"bcp_a2_50pct","P4-AC","805","confident_wrong"
"bcp_a2_50pct","P4-AC","811","correct"
"bcp_a2_50pct","P4-AC","816","correct"
"bcp_a2_50pct","P4-AC","82","correct"
"bcp_a2_50pct","P4-AC","821","correct"
"bcp_a2_50pct","P4-AC","823","confident_wrong"
"bcp_a2_50pct","P4-AC","826","confident_wrong"
"bcp_a2_50pct","P4-AC","828","correct"
"bcp_a2_50pct","P4-AC","83","correct"
"bcp_a2_50pct","P4-AC","843","correct"
"bcp_a2_50pct","P4-AC","850","correct"
"bcp_a2_50pct","P4-AC","856","correct"
"bcp_a2_50pct","P4-AC","863","correct"
"bcp_a2_50pct","P4-AC","865","correct"
"bcp_a2_50pct","P4-AC","895","correct"
"bcp_a2_50pct","P4-AC","896","correct"
"bcp_a2_50pct","P4-AC","898","correct"
"bcp_a2_50pct","P4-AC","915","confident_wrong"
"bcp_a2_50pct","P4-AC","921","confident_wrong"
"bcp_a2_50pct","P4-AC","922","correct"
"bcp_a2_50pct","P4-AC","923","confident_wrong"
"bcp_a2_50pct","P4-AC","925","correct"
"bcp_a2_50pct","P4-AC","932","correct"
"bcp_a2_50pct","P4-AC","934","correct"
"bcp_a2_50pct","P4-AC","946","confident_wrong"
"bcp_a2_50pct","P4-AC","948","confident_wrong"
"bcp_a2_50pct","P4-AC","951","correct"
"bcp_a2_50pct","P4-AC","952","correct"
"bcp_a2_50pct","P4-AC","960","correct"
"bcp_a2_50pct","P4-AC","961","confident_wrong"
"bcp_a2_50pct","P4-AC","963","correct"
"bcp_a2_50pct","P4-AC","979","confident_wrong"
"bcp_a2_50pct","P4-AC","981","correct"
"bcp_a2_50pct","P4-AC","996","correct"
"bcp_a2_50pct","P4-Hybrid","1000","correct"
"bcp_a2_50pct","P4-Hybrid","1012","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","1016","correct"
"bcp_a2_50pct","P4-Hybrid","102","correct"
"bcp_a2_50pct","P4-Hybrid","1020","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","1026","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1032","correct"
"bcp_a2_50pct","P4-Hybrid","1034","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1037","correct"
"bcp_a2_50pct","P4-Hybrid","1039","correct"
"bcp_a2_50pct","P4-Hybrid","1043","correct"
"bcp_a2_50pct","P4-Hybrid","1044","correct"
"bcp_a2_50pct","P4-Hybrid","1045","correct"
"bcp_a2_50pct","P4-Hybrid","1046","correct"
"bcp_a2_50pct","P4-Hybrid","1065","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1066","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1068","correct"
"bcp_a2_50pct","P4-Hybrid","1076","correct"
"bcp_a2_50pct","P4-Hybrid","1093","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","1094","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1099","correct"
"bcp_a2_50pct","P4-Hybrid","1108","correct"
"bcp_a2_50pct","P4-Hybrid","1117","correct"
"bcp_a2_50pct","P4-Hybrid","1118","correct"
"bcp_a2_50pct","P4-Hybrid","1126","correct"
"bcp_a2_50pct","P4-Hybrid","1142","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1158","correct"
"bcp_a2_50pct","P4-Hybrid","1167","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1174","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1182","correct"
"bcp_a2_50pct","P4-Hybrid","119","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","1190","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","12","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1201","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1203","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1207","correct"
"bcp_a2_50pct","P4-Hybrid","1211","correct"
"bcp_a2_50pct","P4-Hybrid","1213","correct"
"bcp_a2_50pct","P4-Hybrid","1216","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","1223","correct"
"bcp_a2_50pct","P4-Hybrid","1228","correct"
"bcp_a2_50pct","P4-Hybrid","1230","correct"
"bcp_a2_50pct","P4-Hybrid","1236","correct"
"bcp_a2_50pct","P4-Hybrid","1237","correct"
"bcp_a2_50pct","P4-Hybrid","124","correct"
"bcp_a2_50pct","P4-Hybrid","1243","correct"
"bcp_a2_50pct","P4-Hybrid","1248","correct"
"bcp_a2_50pct","P4-Hybrid","1262","correct"
"bcp_a2_50pct","P4-Hybrid","1263","correct"
"bcp_a2_50pct","P4-Hybrid","1264","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","131","correct"
"bcp_a2_50pct","P4-Hybrid","132","correct"
"bcp_a2_50pct","P4-Hybrid","140","correct"
"bcp_a2_50pct","P4-Hybrid","15","correct"
"bcp_a2_50pct","P4-Hybrid","154","correct"
"bcp_a2_50pct","P4-Hybrid","175","correct"
"bcp_a2_50pct","P4-Hybrid","176","correct"
"bcp_a2_50pct","P4-Hybrid","18","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","180","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","194","correct"
"bcp_a2_50pct","P4-Hybrid","205","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","228","correct"
"bcp_a2_50pct","P4-Hybrid","229","correct"
"bcp_a2_50pct","P4-Hybrid","23","correct"
"bcp_a2_50pct","P4-Hybrid","240","correct"
"bcp_a2_50pct","P4-Hybrid","241","correct"
"bcp_a2_50pct","P4-Hybrid","242","correct"
"bcp_a2_50pct","P4-Hybrid","244","correct"
"bcp_a2_50pct","P4-Hybrid","261","correct"
"bcp_a2_50pct","P4-Hybrid","27","correct"
"bcp_a2_50pct","P4-Hybrid","276","correct"
"bcp_a2_50pct","P4-Hybrid","278","correct"
"bcp_a2_50pct","P4-Hybrid","279","correct"
"bcp_a2_50pct","P4-Hybrid","283","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","286","correct"
"bcp_a2_50pct","P4-Hybrid","293","correct"
"bcp_a2_50pct","P4-Hybrid","297","correct"
"bcp_a2_50pct","P4-Hybrid","30","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","301","correct"
"bcp_a2_50pct","P4-Hybrid","311","correct"
"bcp_a2_50pct","P4-Hybrid","315","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","317","correct"
"bcp_a2_50pct","P4-Hybrid","356","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","370","correct"
"bcp_a2_50pct","P4-Hybrid","372","correct"
"bcp_a2_50pct","P4-Hybrid","377","correct"
"bcp_a2_50pct","P4-Hybrid","380","correct"
"bcp_a2_50pct","P4-Hybrid","389","correct"
"bcp_a2_50pct","P4-Hybrid","390","correct"
"bcp_a2_50pct","P4-Hybrid","392","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","394","correct"
"bcp_a2_50pct","P4-Hybrid","397","correct"
"bcp_a2_50pct","P4-Hybrid","403","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","406","correct"
"bcp_a2_50pct","P4-Hybrid","416","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","427","correct"
"bcp_a2_50pct","P4-Hybrid","432","correct"
"bcp_a2_50pct","P4-Hybrid","436","empty_or_error"
"bcp_a2_50pct","P4-Hybrid","446","correct"
"bcp_a2_50pct","P4-Hybrid","480","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","484","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","485","correct"
"bcp_a2_50pct","P4-Hybrid","49","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","493","correct"
"bcp_a2_50pct","P4-Hybrid","495","correct"
"bcp_a2_50pct","P4-Hybrid","496","correct"
"bcp_a2_50pct","P4-Hybrid","498","correct"
"bcp_a2_50pct","P4-Hybrid","500","correct"
"bcp_a2_50pct","P4-Hybrid","501","correct"
"bcp_a2_50pct","P4-Hybrid","513","correct"
"bcp_a2_50pct","P4-Hybrid","524","correct"
"bcp_a2_50pct","P4-Hybrid","527","correct"
"bcp_a2_50pct","P4-Hybrid","529","correct"
"bcp_a2_50pct","P4-Hybrid","53","correct"
"bcp_a2_50pct","P4-Hybrid","534","correct"
"bcp_a2_50pct","P4-Hybrid","537","correct"
"bcp_a2_50pct","P4-Hybrid","54","correct"
"bcp_a2_50pct","P4-Hybrid","579","correct"
"bcp_a2_50pct","P4-Hybrid","59","correct"
"bcp_a2_50pct","P4-Hybrid","590","correct"
"bcp_a2_50pct","P4-Hybrid","595","correct"
"bcp_a2_50pct","P4-Hybrid","596","correct"
"bcp_a2_50pct","P4-Hybrid","600","correct"
"bcp_a2_50pct","P4-Hybrid","605","correct"
"bcp_a2_50pct","P4-Hybrid","607","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","619","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","62","correct"
"bcp_a2_50pct","P4-Hybrid","620","correct"
"bcp_a2_50pct","P4-Hybrid","625","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","631","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","632","correct"
"bcp_a2_50pct","P4-Hybrid","633","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","635","honest_abstention"
"bcp_a2_50pct","P4-Hybrid","636","correct"
"bcp_a2_50pct","P4-Hybrid","638","correct"
"bcp_a2_50pct","P4-Hybrid","639","correct"
"bcp_a2_50pct","P4-Hybrid","643","correct"
"bcp_a2_50pct","P4-Hybrid","645","correct"
"bcp_a2_50pct","P4-Hybrid","652","correct"
"bcp_a2_50pct","P4-Hybrid","653","correct"
"bcp_a2_50pct","P4-Hybrid","661","correct"
"bcp_a2_50pct","P4-Hybrid","664","correct"
"bcp_a2_50pct","P4-Hybrid","666","confident_wrong"
"bcp_a2_50pct","P4-Hybrid","67","correct"
"bcp_a2_50pct","P4-Hybrid","670","correct"
"bcp_a2_50pct","P4-Hybrid","672","correct"
"bcp_a2_50pct","P4-Hybrid","675","correct"
"bcp_a2_50pct","P4-Hybrid","679","confident_wrong"
